week,product_id,product,category,state,price,quantity,log_price,log_quantity,seasonality,elasticity,intercept
86,Toyota (NewYork),Toyota,Sedan,NewYork,267.34,1487338,5.5885,14.2125,-0.823,-0.5120602025137172,12.707059955394406
87,Toyota (NewYork),Toyota,Sedan,NewYork,267.6,1440707,5.5895,14.1806,-0.8855,-0.5120602025137172,12.707059955394406
88,Toyota (NewYork),Toyota,Sedan,NewYork,287.01,1634661,5.6595,14.3069,-0.935,-0.5120602025137172,12.707059955394406
89,Toyota (NewYork),Toyota,Sedan,NewYork,287.11,1503431,5.6599,14.2233,-0.9709,-0.5120602025137172,12.707059955394406
90,Toyota (NewYork),Toyota,Sedan,NewYork,276.28,1726669,5.6214,14.3617,-0.9927,-0.5120602025137172,12.707059955394406
91,Toyota (NewYork),Toyota,Sedan,NewYork,272.89,1454909,5.6091,14.1905,-1.0,-0.5120602025137172,12.707059955394406
92,Toyota (NewYork),Toyota,Sedan,NewYork,255.16,1423451,5.5419,14.1686,-0.9927,-0.5120602025137172,12.707059955394406
93,Toyota (NewYork),Toyota,Sedan,NewYork,260.39,1172709,5.5622,13.9748,-0.9709,-0.5120602025137172,12.707059955394406
94,Toyota (NewYork),Toyota,Sedan,NewYork,268.18,1173402,5.5917,13.9754,-0.935,-0.5120602025137172,12.707059955394406
95,Toyota (NewYork),Toyota,Sedan,NewYork,303.42,1084045,5.7151,13.8962,-0.8855,-0.5120602025137172,12.707059955394406
96,Toyota (NewYork),Toyota,Sedan,NewYork,294.14,1515898,5.684,14.2315,-0.823,-0.5120602025137172,12.707059955394406
97,Toyota (NewYork),Toyota,Sedan,NewYork,290.22,1263136,5.6706,14.0491,-0.7485,-0.5120602025137172,12.707059955394406
98,Toyota (NewYork),Toyota,Sedan,NewYork,281.99,1735739,5.6419,14.3669,-0.6631,-0.5120602025137172,12.707059955394406
99,Toyota (NewYork),Toyota,Sedan,NewYork,284.99,1546518,5.6525,14.2515,-0.5681,-0.5120602025137172,12.707059955394406
100,Toyota (NewYork),Toyota,Sedan,NewYork,290.48,1500429,5.6716,14.2213,-0.4647,-0.5120602025137172,12.707059955394406
101,Toyota (NewYork),Toyota,Sedan,NewYork,289.71,1406658,5.6689,14.1567,-0.3546,-0.5120602025137172,12.707059955394406
102,Toyota (NewYork),Toyota,Sedan,NewYork,305.88,1672976,5.7232,14.3301,-0.2393,-0.5120602025137172,12.707059955394406
103,Toyota (NewYork),Toyota,Sedan,NewYork,296.59,1374292,5.6924,14.1334,-0.1205,-0.5120602025137172,12.707059955394406
0,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,382.94,6753,5.9479,8.8177,0.0,-0.9900953953658176,12.29104645308332
1,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,382.71,9002,5.9473,9.1052,0.1205,-0.9900953953658176,12.29104645308332
2,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,376.73,8526,5.9315,9.0509,0.2393,-0.9900953953658176,12.29104645308332
3,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,425.32,7217,6.0529,8.8842,0.3546,-0.9900953953658176,12.29104645308332
4,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,408.3,8709,6.012,9.0721,0.4647,-0.9900953953658176,12.29104645308332
5,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,414.43,7974,6.0269,8.9839,0.5681,-0.9900953953658176,12.29104645308332
6,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,399.17,8770,5.9894,9.0791,0.6631,-0.9900953953658176,12.29104645308332
7,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,436.45,7220,6.0787,8.8846,0.7485,-0.9900953953658176,12.29104645308332
8,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,456.24,9746,6.123,9.1846,0.823,-0.9900953953658176,12.29104645308332
9,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,441.02,7265,6.0891,8.8908,0.8855,-0.9900953953658176,12.29104645308332
10,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,452.47,9074,6.1147,9.1132,0.935,-0.9900953953658176,12.29104645308332
11,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,458.34,7186,6.1276,8.8799,0.9709,-0.9900953953658176,12.29104645308332
12,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,446.65,8257,6.1018,9.0188,0.9927,-0.9900953953658176,12.29104645308332
13,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,463.91,7820,6.1397,8.9644,1.0,-0.9900953953658176,12.29104645308332
14,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,473.03,8009,6.1592,8.9883,0.9927,-0.9900953953658176,12.29104645308332
15,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,478.16,6227,6.1699,8.7366,0.9709,-0.9900953953658176,12.29104645308332
16,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,477.15,7721,6.1678,8.9517,0.935,-0.9900953953658176,12.29104645308332
17,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,487.55,8164,6.1894,9.0075,0.8855,-0.9900953953658176,12.29104645308332
18,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,493.17,6238,6.2009,8.7384,0.823,-0.9900953953658176,12.29104645308332
19,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,494.63,6393,6.2038,8.763,0.7485,-0.9900953953658176,12.29104645308332
20,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,479.03,6050,6.1718,8.7078,0.6631,-0.9900953953658176,12.29104645308332
21,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,521.37,5715,6.2565,8.6508,0.5681,-0.9900953953658176,12.29104645308332
22,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,494.69,7719,6.2039,8.9514,0.4647,-0.9900953953658176,12.29104645308332
23,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,505.38,5456,6.2253,8.6045,0.3546,-0.9900953953658176,12.29104645308332
24,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,497.35,5429,6.2093,8.5995,0.2393,-0.9900953953658176,12.29104645308332
25,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,543.09,6692,6.2973,8.8087,0.1205,-0.9900953953658176,12.29104645308332
26,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,519.1,6100,6.2521,8.716,-0.0,-0.9900953953658176,12.29104645308332
27,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,500.37,7447,6.2153,8.9156,-0.1205,-0.9900953953658176,12.29104645308332
28,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,476.68,5633,6.1669,8.6364,-0.2393,-0.9900953953658176,12.29104645308332
29,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,484.46,5734,6.183,8.6542,-0.3546,-0.9900953953658176,12.29104645308332
30,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,452.31,5450,6.1144,8.6034,-0.4647,-0.9900953953658176,12.29104645308332
31,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,441.62,6179,6.0904,8.7289,-0.5681,-0.9900953953658176,12.29104645308332
32,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,396.56,5427,5.9828,8.5991,-0.6631,-0.9900953953658176,12.29104645308332
33,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,401.36,7023,5.9948,8.8569,-0.7485,-0.9900953953658176,12.29104645308332
34,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,391.44,6785,5.9698,8.8225,-0.823,-0.9900953953658176,12.29104645308332
35,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,363.37,6865,5.8954,8.8342,-0.8855,-0.9900953953658176,12.29104645308332
36,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,383.64,6308,5.9497,8.7496,-0.935,-0.9900953953658176,12.29104645308332
37,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,359.36,6312,5.8843,8.7502,-0.9709,-0.9900953953658176,12.29104645308332
38,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,373.97,7360,5.9242,8.9038,-0.9927,-0.9900953953658176,12.29104645308332
39,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,361.09,6154,5.8891,8.7249,-1.0,-0.9900953953658176,12.29104645308332
40,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,391.19,6799,5.9692,8.8245,-0.9927,-0.9900953953658176,12.29104645308332
41,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,406.13,7760,6.0067,8.9567,-0.9709,-0.9900953953658176,12.29104645308332
42,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,386.17,7884,5.9563,8.9726,-0.935,-0.9900953953658176,12.29104645308332
43,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,368.86,5938,5.9104,8.6891,-0.8855,-0.9900953953658176,12.29104645308332
44,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,380.2,6527,5.9407,8.7837,-0.823,-0.9900953953658176,12.29104645308332
45,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,375.25,7643,5.9276,8.9415,-0.7485,-0.9900953953658176,12.29104645308332
46,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,372.08,7453,5.9191,8.9164,-0.6631,-0.9900953953658176,12.29104645308332
47,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,396.52,5897,5.9827,8.6822,-0.5681,-0.9900953953658176,12.29104645308332
48,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,381.95,7545,5.9453,8.9286,-0.4647,-0.9900953953658176,12.29104645308332
49,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,383.7,7408,5.9499,8.9103,-0.3546,-0.9900953953658176,12.29104645308332
50,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,402.46,9067,5.9976,9.1124,-0.2393,-0.9900953953658176,12.29104645308332
51,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,419.07,6830,6.038,8.8291,-0.1205,-0.9900953953658176,12.29104645308332
52,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,415.74,8370,6.0301,9.0324,0.0,-0.9900953953658176,12.29104645308332
53,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,409.78,6447,6.0156,8.7714,0.1205,-0.9900953953658176,12.29104645308332
54,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,375.66,7145,5.9287,8.8742,0.2393,-0.9900953953658176,12.29104645308332
55,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,356.33,9554,5.8759,9.1647,0.3546,-0.9900953953658176,12.29104645308332
56,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,362.05,9851,5.8918,9.1953,0.4647,-0.9900953953658176,12.29104645308332
57,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,359.56,7900,5.8849,8.9746,0.5681,-0.9900953953658176,12.29104645308332
58,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,360.91,8902,5.8886,9.094,0.6631,-0.9900953953658176,12.29104645308332
59,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,380.16,7413,5.9406,8.911,0.7485,-0.9900953953658176,12.29104645308332
60,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,358.25,8869,5.8812,9.0903,0.823,-0.9900953953658176,12.29104645308332
61,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,354.05,10171,5.8694,9.2273,0.8855,-0.9900953953658176,12.29104645308332
62,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,357.4,8883,5.8789,9.0919,0.935,-0.9900953953658176,12.29104645308332
63,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,345.04,9502,5.8437,9.1593,0.9709,-0.9900953953658176,12.29104645308332
64,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,370.64,8106,5.9152,9.0004,0.9927,-0.9900953953658176,12.29104645308332
65,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,387.86,8298,5.9607,9.0238,1.0,-0.9900953953658176,12.29104645308332
66,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,393.53,10995,5.9752,9.3052,0.9927,-0.9900953953658176,12.29104645308332
67,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,430.47,8260,6.0649,9.0192,0.9709,-0.9900953953658176,12.29104645308332
68,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,399.39,7701,5.9899,8.9491,0.935,-0.9900953953658176,12.29104645308332
69,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,399.23,8287,5.9895,9.0224,0.8855,-0.9900953953658176,12.29104645308332
70,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,406.61,6779,6.0079,8.8216,0.823,-0.9900953953658176,12.29104645308332
71,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,388.44,7592,5.9621,8.9349,0.7485,-0.9900953953658176,12.29104645308332
72,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,394.32,10059,5.9772,9.2162,0.6631,-0.9900953953658176,12.29104645308332
73,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,373.1,8833,5.9218,9.0862,0.5681,-0.9900953953658176,12.29104645308332
74,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,386.2,10343,5.9564,9.2441,0.4647,-0.9900953953658176,12.29104645308332
75,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,407.18,7558,6.0093,8.9304,0.3546,-0.9900953953658176,12.29104645308332
76,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,412.76,7162,6.0229,8.8765,0.2393,-0.9900953953658176,12.29104645308332
77,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,376.24,8394,5.9302,9.0353,0.1205,-0.9900953953658176,12.29104645308332
78,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,358.49,5865,5.8819,8.6768,0.0,-0.9900953953658176,12.29104645308332
79,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,368.75,7981,5.9101,8.9848,-0.1205,-0.9900953953658176,12.29104645308332
80,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,369.15,7430,5.9112,8.9133,-0.2393,-0.9900953953658176,12.29104645308332
81,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,322.63,10182,5.7765,9.2284,-0.3546,-0.9900953953658176,12.29104645308332
82,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,343.31,8793,5.8386,9.0817,-0.4647,-0.9900953953658176,12.29104645308332
83,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,345.66,6671,5.8455,8.8055,-0.5681,-0.9900953953658176,12.29104645308332
84,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,331.79,9099,5.8045,9.1159,-0.6631,-0.9900953953658176,12.29104645308332
85,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,348.72,7030,5.8543,8.8579,-0.7485,-0.9900953953658176,12.29104645308332
86,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,337.1,6636,5.8204,8.8003,-0.823,-0.9900953953658176,12.29104645308332
87,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,325.69,7766,5.786,8.9575,-0.8855,-0.9900953953658176,12.29104645308332
88,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,331.58,7363,5.8039,8.9042,-0.935,-0.9900953953658176,12.29104645308332
89,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,362.47,8378,5.8929,9.0334,-0.9709,-0.9900953953658176,12.29104645308332
90,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,393.12,6617,5.9741,8.7974,-0.9927,-0.9900953953658176,12.29104645308332
91,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,400.25,6453,5.9921,8.7723,-1.0,-0.9900953953658176,12.29104645308332
92,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,409.61,6850,6.0152,8.832,-0.9927,-0.9900953953658176,12.29104645308332
93,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,426.15,6692,6.0548,8.8087,-0.9709,-0.9900953953658176,12.29104645308332
94,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,400.19,7028,5.9919,8.8577,-0.935,-0.9900953953658176,12.29104645308332
95,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,413.29,7354,6.0241,8.903,-0.8855,-0.9900953953658176,12.29104645308332
96,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,398.39,7069,5.9874,8.8635,-0.823,-0.9900953953658176,12.29104645308332
97,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,404.79,6730,6.0034,8.8143,-0.7485,-0.9900953953658176,12.29104645308332
98,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,400.21,7609,5.992,8.9371,-0.6631,-0.9900953953658176,12.29104645308332
99,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,410.37,6281,6.0171,8.7453,-0.5681,-0.9900953953658176,12.29104645308332
100,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,412.8,6615,6.023,8.7971,-0.4647,-0.9900953953658176,12.29104645308332
101,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,354.0,9423,5.8693,9.1509,-0.3546,-0.9900953953658176,12.29104645308332
102,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,357.18,9511,5.8783,9.1602,-0.2393,-0.9900953953658176,12.29104645308332
103,Volkswagen (Florida),Volkswagen,SmallSUV,Florida,368.84,7665,5.9104,8.9444,-0.1205,-0.9900953953658176,12.29104645308332
0,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,442.08,357,6.0915,5.8777,0.0,-1.079873598662193,9.908954887139108
1,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,452.05,451,6.1138,6.1115,0.1205,-1.079873598662193,9.908954887139108
2,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,449.74,417,6.1087,6.0331,0.2393,-1.079873598662193,9.908954887139108
3,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,488.22,371,6.1908,5.9162,0.3546,-1.079873598662193,9.908954887139108
4,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,495.88,338,6.2063,5.823,0.4647,-1.079873598662193,9.908954887139108
5,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,506.85,361,6.2282,5.8889,0.5681,-1.079873598662193,9.908954887139108
6,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,534.03,334,6.2804,5.8111,0.6631,-1.079873598662193,9.908954887139108
7,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,543.8,306,6.2986,5.7236,0.7485,-1.079873598662193,9.908954887139108
8,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,519.92,350,6.2537,5.8579,0.823,-1.079873598662193,9.908954887139108
9,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,460.25,414,6.1318,6.0259,0.8855,-1.079873598662193,9.908954887139108
10,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,449.4,405,6.1079,6.0039,0.935,-1.079873598662193,9.908954887139108
11,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,466.82,454,6.146,6.1181,0.9709,-1.079873598662193,9.908954887139108
12,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,458.65,476,6.1283,6.1654,0.9927,-1.079873598662193,9.908954887139108
13,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,477.4,423,6.1684,6.0474,1.0,-1.079873598662193,9.908954887139108
14,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,480.96,361,6.1758,5.8889,0.9927,-1.079873598662193,9.908954887139108
15,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,512.96,381,6.2402,5.9428,0.9709,-1.079873598662193,9.908954887139108
16,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,505.44,360,6.2254,5.8861,0.935,-1.079873598662193,9.908954887139108
17,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,517.4,289,6.2488,5.6664,0.8855,-1.079873598662193,9.908954887139108
18,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,530.65,345,6.2741,5.8435,0.823,-1.079873598662193,9.908954887139108
19,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,572.03,300,6.3492,5.7038,0.7485,-1.079873598662193,9.908954887139108
20,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,525.24,429,6.2639,6.0615,0.6631,-1.079873598662193,9.908954887139108
21,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,513.34,378,6.2409,5.9349,0.5681,-1.079873598662193,9.908954887139108
22,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,535.59,328,6.2834,5.793,0.4647,-1.079873598662193,9.908954887139108
23,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,578.63,278,6.3607,5.6276,0.3546,-1.079873598662193,9.908954887139108
24,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,585.61,263,6.3727,5.5722,0.2393,-1.079873598662193,9.908954887139108
25,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,577.11,235,6.358,5.4596,0.1205,-1.079873598662193,9.908954887139108
26,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,599.37,203,6.3959,5.3132,-0.0,-1.079873598662193,9.908954887139108
27,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,625.98,207,6.4393,5.3327,-0.1205,-1.079873598662193,9.908954887139108
28,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,614.82,231,6.4213,5.4424,-0.2393,-1.079873598662193,9.908954887139108
29,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,625.06,172,6.4378,5.1475,-0.3546,-1.079873598662193,9.908954887139108
30,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,663.07,187,6.4969,5.2311,-0.4647,-1.079873598662193,9.908954887139108
31,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,728.8,174,6.5914,5.1591,-0.5681,-1.079873598662193,9.908954887139108
32,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,756.37,164,6.6285,5.0999,-0.6631,-1.079873598662193,9.908954887139108
33,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,758.04,155,6.6307,5.0434,-0.7485,-1.079873598662193,9.908954887139108
34,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,755.99,159,6.628,5.0689,-0.823,-1.079873598662193,9.908954887139108
35,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,777.36,193,6.6559,5.2627,-0.8855,-1.079873598662193,9.908954887139108
36,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,772.88,169,6.6501,5.1299,-0.935,-1.079873598662193,9.908954887139108
37,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,780.24,136,6.6596,4.9127,-0.9709,-1.079873598662193,9.908954887139108
38,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,740.04,155,6.6067,5.0434,-0.9927,-1.079873598662193,9.908954887139108
39,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,789.63,145,6.6716,4.9767,-1.0,-1.079873598662193,9.908954887139108
40,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,745.87,143,6.6145,4.9628,-0.9927,-1.079873598662193,9.908954887139108
41,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,729.93,142,6.5929,4.9558,-0.9709,-1.079873598662193,9.908954887139108
42,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,733.5,177,6.5978,5.1761,-0.935,-1.079873598662193,9.908954887139108
43,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,810.27,135,6.6974,4.9053,-0.8855,-1.079873598662193,9.908954887139108
44,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,793.33,133,6.6762,4.8903,-0.823,-1.079873598662193,9.908954887139108
45,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,767.35,157,6.6429,5.0562,-0.7485,-1.079873598662193,9.908954887139108
46,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,746.5,170,6.6154,5.1358,-0.6631,-1.079873598662193,9.908954887139108
47,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,811.06,120,6.6983,4.7875,-0.5681,-1.079873598662193,9.908954887139108
48,Volkswagen (NewYork),Volkswagen,SmallSUV,NewYork,704.67,179,6.5577,5.1874,-0.4647,-1.079873598662193,9.908954887139108
